time_s,x_m,y_m,z_m,qw,qx,qy,qz,wheel_x_rad,wheel_y_rad,wheel_z_rad,vx_world_m_s,vy_world_m_s,vz_world_m_s,wx_body_rad_s,wy_body_rad_s,wz_body_rad_s,wheel_x_relative_rad_s,wheel_y_relative_rad_s,wheel_z_relative_rad_s,active_contacts,normal_force_n,minimum_contact_distance_m,max_loaded_point_slip_m_s,potential_j,kinetic_j,motor_work_j,passive_work_j,constraint_work_j,command_x_nm,command_y_nm,command_z_nm,delayed_x_nm,delayed_y_nm,delayed_z_nm,applied_x_nm,applied_y_nm,applied_z_nm,saturated_x_bool,saturated_y_bool,saturated_z_bool,speed_cutoff_x_bool,speed_cutoff_y_bool,speed_cutoff_z_bool,speed_exceeded_x_bool,speed_exceeded_y_bool,speed_exceeded_z_bool,angular_momentum_x_world_nms,angular_momentum_y_world_nms,angular_momentum_z_world_nms,linear_momentum_x_world_kg_m_s,linear_momentum_y_world_kg_m_s,linear_momentum_z_world_kg_m_s,omega_world_x_rad_s,omega_world_y_rad_s,omega_world_z_rad_s,wheel_absolute_axial_x_rad_s,wheel_absolute_axial_y_rad_s,wheel_absolute_axial_z_rad_s,attitude_error_x_body_rad,attitude_error_y_body_rad,attitude_error_z_body_rad
0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020000000000000004,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030000000000000013,2.148382222395753e-14,-1.7128818698517762e-07,0.3000001712929333,0.9999999999040207,-1.3854646378832738e-05,6.271163512182303e-08,6.271163512182348e-08,0.006694375959425217,-1.2542327024765856e-07,-1.2542327024765745e-07,8.593528887179138e-12,-3.425716275423605e-05,3.425906129034729e-05,-0.005541858551710396,2.508465404953184e-05,2.508465404953189e-05,1.3388751918850432,-2.5084654049531747e-05,-2.508465404953142e-05,0.0,0.0,0.0,0.0,0.0,4.0166255756551315e-05,4.016625575655131e-05,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.474508090575058e-20,-4.84396966711053e-21,-3.891057601449442e-21,-6.799420596218053e-23,2.2344729148568443e-18,-2.2577663209063376e-18,-0.005541858551710399,2.508465404953185e-05,2.50846540495319e-05,1.3333333333333328,9.147955830346444e-20,4.70950318673391e-19,2.770929275855198e-05,-1.2542327024765875e-07,-1.2542327024765965e-07
0.04000000000000002,3.437411551738554e-13,-6.851242685838455e-07,0.30000068520021006,0.9999999984643272,-5.54185854887357e-05,2.508465403669126e-07,2.508465403669131e-07,0.026777503837700865,-5.016930809906353e-07,-5.016930809906312e-07,6.874823096358179e-11,-6.850862950558357e-05,6.85238177944444e-05,-0.011083717103420796,5.016930809906381e-05,5.0169308099063894e-05,2.6777503837700873,-5.0169308099063515e-05,-5.016930809906329e-05,0.0,0.0,0.0,0.0,0.0,0.00016066502302620518,0.00016066502302620523,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1986647137732683e-20,-1.9587636905255695e-20,5.982170189983496e-21,3.408000279589813e-23,4.568895717489696e-18,-4.208906714906618e-18,-0.011083717103420794,5.0169308099063806e-05,5.016930809906389e-05,2.6666666666666665,2.981555974335137e-19,6.030874584450618e-19,0.00011083717103420794,-5.016930809906373e-07,-5.016930809906384e-07
0.05000000000000003,1.740189590811839e-12,-1.5414227988347854e-06,0.3000015418072524,0.9999999922256566,-0.0001246918170903516,5.644047146518423e-07,5.644047146518433e-07,0.06024938363482695,-1.1288094322289274e-06,-1.1288094322289225e-06,2.3202527757086798e-10,-0.00010274870267308065,0.00010279996314755958,-0.0166255756551312,7.525396214859583e-05,7.525396214859588e-05,4.016625575655131,-7.525396214859504e-05,-7.525396214859507e-05,0.0,0.0,0.0,0.0,0.0,0.0003614963018089615,0.0003614963018089618,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3531351332387448e-19,-1.503483481376383e-20,1.4399560103323106e-20,-2.335945125152679e-22,6.918565113173125e-18,-6.498436771334992e-18,-0.016625575655131196,7.525396214859579e-05,7.525396214859585e-05,4.0,7.860465750519907e-19,8.131516293641283e-19,0.00024938363482696795,-1.1288094322289354e-06,-1.1288094322289376e-06
0.06000000000000004,5.4998583982482046e-12,-2.7400413415036233e-06,0.3000027412564045,0.9999999754292362,-0.00022167434025284661,1.003386153763288e-06,1.0033861537632902e-06,0.10711001535080346,-2.006772323962536e-06,-2.0067723239625323e-06,5.499858308156054e-10,-0.00013697168152023112,0.0001370931878273859,-0.022167434206841603,0.00010033861619812761,0.000100338616198128,5.355500767540174,-0.00010033861619812685,-0.0001003386161981268,0.0,0.0,0.0,0.0,0.0,0.0006426600921048205,0.000642660092104821,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6898307297723292e-19,-2.97520322723073e-20,-1.4928955695357043e-20,-2.699904594676011e-22,8.822695178600792e-18,-8.639736061993863e-18,-0.0221674342068416,0.0001003386161981276,0.00010033861619812798,5.333333333333332,7.589415207398531e-19,1.2061749168901237e-18,0.00044334868413683186,-2.0067723239625522e-06,-2.006772323962557e-06
0.07000000000000005,1.342738835055691e-11,-4.280780430645029e-06,0.3000042837468931,0.9999999400127844,-0.0003463661525560528,1.567790846746607e-06,1.567790846746611e-06,0.1673593989856304,-3.1355817561914604e-06,-3.135581756191458e-06,1.074191025085171e-09,-0.00017117186057876856,0.00017140917757372368,-0.027709292758552006,0.00012542327024765934,0.00012542327024765988,6.694375959425217,-0.00012542327024765834,-0.00012542327024765858,0.0,0.0,0.0,0.0,0.0,0.0010041563939137818,0.0010041563939137826,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9651164376299768e-19,-2.9434394917086937e-20,2.286988957586611e-20,-7.517391557487773e-22,1.163484456348507e-17,-1.098093512820475e-17,-0.027709292758552002,0.00012542327024765932,0.00012542327024765986,6.666666666666664,1.0028870095490916e-18,1.3010426069826053e-18,0.0006927323189638,-3.135581756191487e-06,-3.135581756191495e-06
0.08000000000000006,2.7843031288243575e-11,-6.163383515411239e-06,0.30000616953477177,0.999999875610511,-0.0004987672489734672,2.2576187708498505e-06,2.2576187708498556e-06,0.24099753453930775,-4.5152377289157045e-06,-4.5152377289157e-06,1.8562019319515174e-09,-0.0002053435280742588,0.00020575361180632748,-0.033251151310262406,0.00015050792429719136,0.00015050792429719157,8.03325115131026,-0.0001505079242971902,-0.0001505079242971902,0.0,0.0,0.0,0.0,0.0,0.0014459852072358458,0.0014459852072358469,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.964615315390051e-21,-1.8634724839594607e-20,2.752857078576476e-21,-3.123382294211948e-22,1.3637230450794234e-17,-1.3237430899690206e-17,-0.033251151310262406,0.0001505079242971913,0.00015050792429719152,7.999999999999998,1.1655173354219173e-18,1.3823577699190182e-18,0.000997534539307872,-4.515237728915741e-06,-4.515237728915751e-06
0.09000000000000007,5.158264922554848e-11,-8.38753688912836e-06,0.30000839893285025,0.9999997695531191,-0.0006788776204361091,3.072869885023209e-06,3.0728698850232144e-06,0.32802442201183557,-6.145740242135266e-06,-6.145740242135262e-06,2.9475795029011864e-09,-0.0002394809643541552,0.000240132162040308,-0.03879300986197281,0.0001755925783467234,0.00017559257834672356,9.372126343195303,-0.00017559257834672194,-0.00017559257834672218,0.0,0.0,0.0,0.0,0.0,0.001968146532071012,0.0019681465320710136,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.671887826347392e-19,2.244637310223896e-20,-5.336307567702092e-20,-6.352747104407252e-22,1.532790821351382e-17,-1.618510555613517e-17,-0.0387930098619728,0.00017559257834672337,0.00017559257834672353,9.33333333333333,1.463672932855431e-18,1.3823577699190182e-18,0.001357755345169048,-6.145740242135315e-06,-6.145740242135326e-06
