time_s,x_m,y_m,z_m,qw,qx,qy,qz,wheel_x_rad,wheel_y_rad,wheel_z_rad,vx_world_m_s,vy_world_m_s,vz_world_m_s,wx_body_rad_s,wy_body_rad_s,wz_body_rad_s,wheel_x_relative_rad_s,wheel_y_relative_rad_s,wheel_z_relative_rad_s,active_contacts,normal_force_n,minimum_contact_distance_m,max_loaded_point_slip_m_s,energy_work_residual_j,max_abs_energy_work_residual_all_steps_j,brake_work_j_subset_of_constraint_work,max_positive_brake_power_stage_w,phase_code,minimum_cube_corner_height_m,geometric_contact_count,potential_j,kinetic_j,motor_work_j,passive_work_j,constraint_work_j,command_x_nm,command_y_nm,command_z_nm,delayed_x_nm,delayed_y_nm,delayed_z_nm,applied_x_nm,applied_y_nm,applied_z_nm,saturated_x_bool,saturated_y_bool,saturated_z_bool,speed_cutoff_x_bool,speed_cutoff_y_bool,speed_cutoff_z_bool,speed_exceeded_x_bool,speed_exceeded_y_bool,speed_exceeded_z_bool,angular_momentum_x_world_nms,angular_momentum_y_world_nms,angular_momentum_z_world_nms,linear_momentum_x_world_kg_m_s,linear_momentum_y_world_kg_m_s,linear_momentum_z_world_kg_m_s,omega_world_x_rad_s,omega_world_y_rad_s,omega_world_z_rad_s,wheel_absolute_axial_x_rad_s,wheel_absolute_axial_y_rad_s,wheel_absolute_axial_z_rad_s,attitude_error_x_body_rad,attitude_error_y_body_rad,attitude_error_z_body_rad,brake_limit_x_nm,brake_limit_y_nm,brake_limit_z_nm,brake_torque_x_nm,brake_torque_y_nm,brake_torque_z_nm,ground_angular_impulse_x_world_nms,ground_angular_impulse_y_world_nms,ground_angular_impulse_z_world_nms,momentum_residual_x_world_nms,momentum_residual_y_world_nms,momentum_residual_z_world_nms,ground_force_x_world_n,ground_force_y_world_n,ground_force_z_world_n,wheel_relative_axial_momentum_x_body_axis_nms,wheel_relative_axial_momentum_y_body_axis_nms,wheel_relative_axial_momentum_z_body_axis_nms
0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.20130120000000004,0.0,0.0,0.0,0.0,0.15707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009999999999999995,1.5713900484033205e-06,1.5713900484033205e-06,0.04999028111395974,0.9999999997433489,-1.6020321410584483e-05,1.6020321410584483e-05,-1.4659359099674508e-23,3.204064282391005e-05,-3.204064282391003e-05,9.78473236556066e-22,0.0002257035482497532,0.0002257035482497532,-0.001111025068214263,-0.004560151556247793,0.004560151556247793,9.851792559678384e-21,0.004560151556247791,-0.004560151556247785,1.0615312181460439e-19,4.0,3.340862882160706,-1.2922898991372944e-05,3.2373825555269634e-06,-1.275125759199621e-08,1.275125858997146e-08,0.0,0.0,1.0,-1.2922898991366005e-05,4.0,0.2012665707883613,2.8234020528048784e-07,0.0,0.0,-3.43341201758796e-05,0.15707735260371156,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.190299806191833e-06,2.190299806191833e-06,1.583238928086483e-22,9.278991125071172e-05,9.278991125071172e-05,-0.00040985301873159414,-0.004560151556247788,0.004560151556247788,9.851792549564496e-21,-1.734723475976807e-18,7.806255641895632e-18,1.1600491437428278e-19,0.7854302039716684,-3.037649854601568e-05,1.2582357675166297e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.190299806192133e-06,2.1902998061921434e-06,2.5938940066085145e-23,2.998496633280223e-19,-3.1043757516870107e-19,1.3238495274256316e-22,0.0005656323330530105,0.0005656323330530165,3.340862882160706,5.152971258560004e-07,-5.152971258559998e-07,1.1995302765050297e-23
0.019999999999999934,3.6532249934604818e-06,3.6532249934604818e-06,0.04998070910067244,0.999999998638927,-3.6892715461310014e-05,3.689271546131002e-05,4.319568994234745e-23,7.378543095609588e-05,-7.378543095609583e-05,2.0133845761983195e-21,0.00017605971175757627,0.00017605971175757627,-0.0007691277903187964,-0.003506900097845789,0.0035069000978457886,9.501891615015396e-21,0.0035069000978457873,-0.0035069000978457834,9.663653711265366e-20,4.0,3.3474614902400663,-2.6669170195232905e-05,1.076882442595244e-06,-1.2751257614669587e-08,1.275125858997146e-08,0.0,0.0,1.0,-2.6669170195225966e-05,4.0,0.20123176114744737,1.4169146408736034e-07,0.0,0.0,-6.928440983096819e-05,0.15707787922944075,0.0,-0.0,0.15707963267948966,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6844095004083593e-06,1.6844095004083589e-06,-2.9000749653469984e-23,7.220276861751983e-05,7.220276861751983e-05,-0.0002861938469200807,-0.003506900097845785,0.0035069000978457847,9.60777068169112e-21,-1.734723475976807e-18,5.204170427930421e-18,1.0613842872766906e-19,0.7854719484645829,-6.995331635975568e-05,2.8975612369186514e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.684409500408367e-06,1.684409500408373e-06,4.878465365890846e-23,7.623296525288703e-21,-1.418780186650953e-20,-7.778540331237844e-23,-0.0032194868087954236,0.010799949745671852,3.3474614902400663,3.96279711056574e-07,-3.9627971105657355e-07,1.0919928693729864e-23
0.029999999999999874,5.031914813541738e-06,5.9557665518821434e-06,0.049974818007440185,0.9999999969219575,-5.998947930227627e-05,5.0570224934457364e-05,-1.490949379856502e-08,0.008969536479667261,-0.00010114045110431434,3.05948226420213e-08,0.000102474472061211,0.00023339009100588532,-0.0004302322875239228,-0.004670248149474687,0.0020253544656465947,-2.235584290890829e-06,1.7745817525742535,-0.002025354465646594,2.2355842908909675e-06,4.0,3.345509520126674,-3.623734732691175e-05,1.3348987230577558e-06,-1.2751257442715123e-08,1.275125858997146e-08,0.0,0.0,1.0,-3.623734732691869e-05,4.0,0.20120957203837733,0.00017705600889050198,0.00017791502097422337,0.0,-9.247422244898136e-05,0.15619234180320254,0.0,-0.0,0.15707735260371156,0.0,-0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001976603409006931,8.763175387185524e-07,-1.176379963401474e-07,4.19760540994878e-05,9.578120707047216e-05,-0.0001698501919471746,-0.004670248303590336,0.0020253543504442466,-2.006233196236308e-06,1.7699115044247788,8.673617379884035e-19,1.384898868760781e-19,0.7855181416725815,-9.587621011119103e-05,3.974634736762644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00019766034090069266,8.76317538719337e-07,-1.1763799634015309e-07,4.336808689942018e-19,-7.845642673942957e-19,5.6910026143648304e-21,-0.002583715886466484,-0.0023580906279571387,3.345509520126674,0.00020052773804089068,-2.288650546180651e-07,2.526210248706793e-10
0.04000000000000012,5.787231818886436e-06,7.910146760587499e-06,0.04997165890270648,0.999999995160184,-7.945796097198292e-05,5.8017783645983374e-05,-1.6586558632266992e-08,0.03555714600956012,-0.00011603556818638036,3.5035887827486296e-08,5.2958726083451376e-05,0.0001538072469645344,-0.00022155664291206877,-0.0030504924164649746,0.0010418988381972346,8.341912881905086e-07,3.5428735012660226,-0.0010418988381972315,-8.341912881903666e-07,4.0,3.341430253666348,-4.208770369009546e-05,1.6647750099706466e-06,-1.2751257474495799e-08,1.275125858997146e-08,0.0,0.0,1.0,-4.208770369008852e-05,4.0,0.20119717603079404,0.0007079855461965456,0.0007096672115720804,0.0,-0.00010569288332405324,0.15530819592885667,0.0,0.0,0.15707787922944075,0.0,-0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003984616304234119,4.272415579720014e-07,-1.19070423276979e-07,2.166884314051461e-05,6.303284411792099e-05,-8.973660760891615e-05,-0.003050492274176031,0.0010418990869270393,1.0225825647033298e-06,3.5398230088495577,3.0357660829594124e-18,1.419838977835021e-19,0.7855570784198767,-0.00010999674512352261,4.559899010353211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00039846163042341206,4.272415579734046e-07,-1.1907042327698221e-07,-1.6263032587282567e-19,-1.403163016685952e-18,3.2160782216061716e-21,-0.0015140368107484682,-0.0033894757656914775,3.341430253666348,0.0004003447056430606,-1.1773456871628717e-07,-9.426361556551143e-11
0.050000000000000405,6.165571195375482e-06,9.076881897387476e-06,0.0499700654406275,0.9999999939543487,-9.099546006299216e-05,6.173432727438302e-05,-1.0043084604754394e-08,0.0798280086193334,-0.00012346865410058064,2.269877873802983e-08,2.566756532530162e-05,8.424894322938298e-05,-0.00010941152452618534,-0.0016613657032298096,0.0005035116251299777,1.3653477030008828e-06,5.311395878977568,-0.0005035116251299662,-1.3653477030007426e-06,4.0,3.338593361559095,-4.5206328854345557e-05,1.4046230565532407e-06,-1.2751257635716662e-08,1.275125858997146e-08,0.0,0.0,1.0,-4.520632885433862e-05,4.0,0.2011908075500337,0.0015929259683780473,0.0015950844637675453,0.0,-0.00011253819409819891,0.15442393474000088,0.0,0.0,0.15619234180320254,0.0,-0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005991598696944057,1.996716586603392e-07,-1.155031811548849e-07,1.0493586268859935e-05,3.44960670071855e-05,-4.4821569746948124e-05,-0.0016613655175321865,0.0005035119173085916,1.4788397097758831e-06,5.309734513274338,1.1492543028346347e-17,1.401839527705867e-19,0.7855801532991986,-0.00011704914575787579,4.85056540302777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005991598696944056,1.9967165866224211e-07,-1.155031811549198e-07,1.0842021724855044e-19,-1.902912455565989e-18,3.4900404404837344e-20,-0.0007846350390474709,-0.0022545598371539995,3.338593361559095,0.0006001877343244652,-5.689681363968619e-08,-1.5428429043908393e-10
0.06000000000000069,6.3455073563910705e-06,9.689638092293388e-06,0.04996928743814448,0.9999999932769171,-9.702691662584912e-05,6.349758582883685e-05,-3.671299433677147e-09,0.14178697418820088,-0.0001269951699858,1.0379277131461405e-08,1.1953561678925923e-05,4.2439156481940014e-05,-5.2782595092711407e-05,-0.0008339586048243689,0.0002340299534190122,1.055590287706383e-06,7.080479976303942,-0.00023402995341899687,-1.0555902877062424e-06,4.0,3.336996930770431,-4.676366736417609e-05,8.691123896700047e-07,-1.275125758974649e-08,1.275125858997146e-08,0.0,0.0,1.0,-4.676366736417609e-05,4.0,0.20118767418524733,0.002831859765333598,0.0028342637751448936,0.0,-0.00011591707330642248,0.1535393926913377,0.0,0.0,0.15530819592885667,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007995776053908854,9.056341004184918e-08,-1.228774024028566e-07,4.88380329235524e-06,1.7367833588789065e-05,-2.1706076473061385e-05,-0.0008339584652098689,0.00023403017025335157,1.1160845648275293e-06,7.079646017699118,1.531435568635775e-17,1.4060746924421386e-19,0.7855922161533656,-0.00012039763439499623,4.9878488725534454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0007995776053908818,9.056341004450084e-08,-1.2287740240285284e-07,3.577867169202165e-18,-2.651663111159189e-18,-3.758708703440958e-21,-0.0003809101185835906,-0.001238487456104642,3.336996930770431,0.0008000942373223455,-2.644538473634665e-08,-1.192817025108054e-10
0.07000000000000098,6.428252690242262e-06,9.991496982040475e-06,0.04996891457959355,0.9999999929333319,-9.998968452235771e-05,6.430707058508458e-05,8.021204931975312e-10,0.22143891742371044,-0.00012861413863980025,1.6516574353392227e-09,5.417428245152707e-06,2.0420038659658758e-05,-2.5117715031514125e-05,-0.00040038954827024926,0.00010591585100571184,7.067303106304692e-07,8.849957911672162,-0.00010591585100569451,-7.06730310630331e-07,4.0,3.3361738480060508,-4.751368247032234e-05,4.7238918853337387e-07,-1.2751257641788194e-08,1.275125858997146e-08,0.0,0.0,1.0,-4.751368247032234e-05,4.0,0.2011861699845525,0.004424779070361912,0.004427302639855084,0.0,-0.00011754083368308962,0.15265465372365358,0.0,0.0,0.15442393474000088,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009997969725560334,4.0153867049421213e-08,-1.389621695517806e-07,2.2120324692359225e-06,8.354315610258605e-06,-1.0322548038899107e-05,-0.0004003894555951984,0.00010591599472603579,7.370450633428162e-07,8.849557522123892,1.7333682232612002e-17,1.3817224952085774e-19,0.7855981416615399,-0.00012193609469858336,5.0505802279666615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0009997969725560306,4.015386705206303e-08,-1.3896216955180838e-07,2.8189256484623115e-18,-2.6418163531473577e-18,2.776679880218003e-20,-0.0001776127102932883,-0.0006246773283397889,3.3361738480060508,0.0010000452440189543,-1.1968491163643481e-08,-7.986052510122741e-11
0.08000000000000126,6.465413192908844e-06,1.0134832477678407e-05,0.049968737842602876,0.9999999927685151,-0.00010139398506379068,6.467015900925848e-05,3.7694880668477754e-09,0.31878685876855056,-0.0001293403149125583,-4.1750663297365315e-09,2.4067166158856987e-06,9.556963313527086e-06,-1.1855478874011499e-05,-0.00018712530206097222,4.7004171885412946e-05,4.790659545734176e-07,10.619656151850736,-4.700417188539768e-05,-4.790659545732788e-07,4.0,3.3357681286887124,-4.7867125401217236e-05,2.429179884954165e-07,-1.2751257699034069e-08,1.275125858997146e-08,0.0,0.0,1.0,-4.78671254012103e-05,4.0,0.20118545841309998,0.006371681483785421,0.006374261466751885,0.0,-0.00011830881860882639,0.1517698046035643,0.0,0.0,0.1535393926913377,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011999050217450541,1.748015109803535e-08,-1.600584282713335e-07,9.819454132907154e-07,3.909567762707214e-06,-4.855153638027832e-06,-0.00018712523950401976,4.7004269111039435e-05,4.937369062495549e-07,10.619469026548675,1.526692184131151e-17,1.3880752423129847e-19,0.785600950250122,-0.00012262691600751645,5.078535791287061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0011999050217450513,1.74801511011965e-08,-1.600584282713304e-07,2.8189256484623115e-18,-3.1611501202102004e-18,-3.1234339930002325e-21,-8.058681571650537e-05,-0.00030079335158192725,3.3357681286887124,0.0012000211451591333,-5.311471423049938e-09,-5.413445286678051e-11
0.09000000000000155,6.481806100067433e-06,1.020135647847015e-05,0.049968654619647765,0.9999999926919363,-0.00010204496844896822,6.48301792667871e-05,5.843801647910342e-09,0.4338324085232045,-0.00012966035501926047,-8.271943554095157e-09,1.052589440439508e-06,4.394031195136497e-06,-5.56836882408626e-06,-8.595441683696658e-05,2.0540289390617714e-05,3.537658043487363e-07,12.38946648539028,-2.054028939059859e-05,-3.5376580434859985e-07,4.0,3.335573169912541,-4.803143341085281e-05,1.2391718558703327e-07,-1.2751257565460361e-08,1.275125858997146e-08,0.0,0.0,1.0,-4.803143341085281e-05,4.0,0.20118512481081594,0.00867256638622288,0.008675172461844972,0.0,-0.00011866851354863384,0.1508848994367945,0.0,0.0,0.15265465372365358,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001399956331975108,7.492203833179125e-09,-1.8372140576053695e-07,4.288883599470532e-07,1.7976988973728462e-06,-2.2681779718753268e-06,-8.595437075688088e-05,2.0540361295556728e-05,3.607186082136594e-07,12.389380530973442,1.9126003949002102e-17,1.3647818362634914e-19,0.7856022522113614,-0.0001229319772836505,5.090711040166448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013999563319751045,7.492203835643622e-09,-1.8372140576049677e-07,3.469446951953614e-18,-2.4644969539568153e-18,-4.018112543537587e-20,-3.5843015969407934e-05,-0.00014084793396709614,3.335573169912541,0.0014000097128491018,-2.3210527011376405e-09,-3.997553589139179e-11
