time_s,x_m,y_m,z_m,qw,qx,qy,qz,wheel_x_rad,wheel_y_rad,wheel_z_rad,vx_world_m_s,vy_world_m_s,vz_world_m_s,wx_body_rad_s,wy_body_rad_s,wz_body_rad_s,wheel_x_relative_rad_s,wheel_y_relative_rad_s,wheel_z_relative_rad_s,active_contacts,normal_force_n,minimum_contact_distance_m,max_loaded_point_slip_m_s,potential_j,kinetic_j,motor_work_j,passive_work_j,constraint_work_j,command_x_nm,command_y_nm,command_z_nm,delayed_x_nm,delayed_y_nm,delayed_z_nm,applied_x_nm,applied_y_nm,applied_z_nm,saturated_x_bool,saturated_y_bool,saturated_z_bool,speed_cutoff_x_bool,speed_cutoff_y_bool,speed_cutoff_z_bool,speed_exceeded_x_bool,speed_exceeded_y_bool,speed_exceeded_z_bool,angular_momentum_x_world_nms,angular_momentum_y_world_nms,angular_momentum_z_world_nms,linear_momentum_x_world_kg_m_s,linear_momentum_y_world_kg_m_s,linear_momentum_z_world_kg_m_s,omega_world_x_rad_s,omega_world_y_rad_s,omega_world_z_rad_s,wheel_absolute_axial_x_rad_s,wheel_absolute_axial_y_rad_s,wheel_absolute_axial_z_rad_s,attitude_error_x_body_rad,attitude_error_y_body_rad,attitude_error_z_body_rad
0.0,0.0,0.0,0.16960224740180027,0.917060074385124,0.3987490689252462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273857330915936,0.0,0.0,0.0,0.0,0.002792526803190922,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03490658503988652,0.0,0.0
0.01,8.73500803279063e-07,-1.1416630346598811e-05,0.16954900062807693,0.9170461931932242,0.3987809919526834,2.4626356359422248e-06,-9.92365709379658e-07,-6.962089252851874e-05,-3.7253739443234394e-06,3.7840515590433304e-06,0.0001423926272162586,-0.0025035585439331415,-0.0024361155331868215,0.015148838591851694,0.0006008561361525058,-0.00060748592383073,-0.01514883859185169,-0.0006008561361524988,0.0006074859238307227,2.0,13.322601306946225,-5.347100167554797e-05,6.837936899667853e-05,2.2731775882846645,9.66335110300708e-06,0.0,0.0,-0.0007085084421477657,0.00307077556924071,1.1118692588574918e-05,-1.123223958869751e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016401825228729044,9.168226217507987e-06,1.3242602011668432e-06,0.0001947771084172608,-0.003425709279589373,-0.0031797761241014327,0.015148838602371234,0.0008540704082938,2.5113003877603698e-05,3.469446951953614e-18,7.047314121155779e-18,-7.26415455565288e-18,-0.03497620593234225,-3.791026722872677e-06,3.7186619968046346e-06
0.020000000000000004,2.2083302614073628e-06,-4.976349666503619e-05,0.1695383936693859,0.9170002688178012,0.39888658406167665,6.14299519755311e-06,-2.439532538082237e-06,-0.0002999141119257976,-9.321823092847973e-06,9.37307894308746e-06,0.00011311685360660785,-0.005153970566868278,-0.0002713239966093777,0.030822269032897528,0.00047328889165776616,-0.00046402617668472846,-0.030822269032897524,-0.00047328889165772523,0.0004640261766847673,2.0,12.852484025004628,-6.365530028729083e-05,7.61073633975538e-05,2.2730408006656777,2.4315045851065807e-05,0.0,0.0,-0.0008323444676926321,0.0033713207747173963,9.277930249822393e-06,-9.089254298329838e-06,0.002792526803190922,-0.0,-0.0,0.002792526803190922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033371746008538226,7.061074522340078e-06,2.462829638144767e-06,0.0001545503466426339,-0.007048420807359913,-0.000370292888269717,0.03082226914244979,0.0006621537289079812,2.946784027663059e-05,3.469446951953614e-18,4.092863201132779e-17,3.8868647883605334e-17,-0.035206499151565505,-9.484127499782538e-06,9.20978897505909e-06
0.030000000000000013,3.085624706421108e-06,-0.00011395896329567381,0.16953759111420225,0.9169239071365682,0.39906208594334613,8.53937595997982e-06,-3.321829243567504e-06,0.002481206603174449,-9.166445142387703e-06,8.985931834772223e-06,6.424588092924839e-05,-0.007684711614122594,-2.177110807078819e-05,0.045736710752939856,0.00027423900306352373,-0.000251003366353436,0.5970365971055617,0.0009842784397882094,-0.001027708718939019,2.0,12.745209788648598,-6.277066225621186e-05,7.428138616779155e-05,2.2730286619634112,6.308568151328202e-05,8.18551072712529e-06,0.0,-0.0008142547504864567,0.0036704039134842752,5.995261245243626e-06,-5.53200974478934e-06,0.00307077556924071,1.1118692588574918e-05,-1.123223958869751e-05,0.00307077556924071,1.1118692588574918e-05,-1.123223958869751e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005241237040948642,3.961829493704475e-06,3.495953791824251e-06,8.772156683270323e-05,-0.010507012162835084,-4.967903341517867e-05,0.04573671101969762,0.0003706157480874052,2.8797339233023104e-05,0.6427733078585015,0.0012585174428517332,-0.001278712085292455,-0.035589288999141974,-1.3236989876252486e-05,1.2674364380343662e-05
0.04000000000000002,3.552184212980092e-06,-0.00020350301570552163,0.16953674654880238,0.9168176743708689,0.39930608792103006,9.825235871674092e-06,-3.722710129003505e-06,0.011868632918200684,1.3623766990159857e-05,-1.434606771588228e-05,3.2086309347198645e-05,-0.010228486809644352,-0.0001676806164058452,0.06074018547866918,0.00014645839088720642,-0.00011375225439136773,1.2910878218764532,0.0035076408562906267,-0.0035612626295145277,2.0,12.728094576939165,-6.069857680546242e-05,7.447280728417323e-05,2.2730155634310543,0.00013632210425373724,3.8305437186161676e-05,0.0,-0.0007842910563397791,0.00398304641355588,3.860751978633763e-06,-3.1994897129573696e-06,0.0033713207747173963,9.277930249822393e-06,-9.089254298329838e-06,0.0033713207747173963,9.277930249822393e-06,-9.089254298329838e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007184763622266985,2.053816924545309e-06,4.541809328183314e-06,4.379403624902507e-05,-0.013983543284962647,-0.00024426638332071386,0.06074018590302702,0.000183103480066603,2.8481574385309146e-05,1.3518280073551223,0.003654099247177833,-0.0036750148839058954,-0.03612153843674794,-1.5306261783300595e-05,1.4399364173909382e-05
0.05000000000000003,3.777928029211773e-06,-0.000318641585454771,0.16953413121246003,0.9166812107966209,0.3996192658619141,1.0471039959490693e-05,-3.844898389734997e-06,0.028528500284046812,5.84535920888551e-05,-5.9456087476155844e-05,1.5028222930231765e-05,-0.012806114216824404,-0.0003533777286133468,0.07594820743540136,7.972048536763228e-05,-4.152291288709773e-05,2.0514340094551553,0.005330050515018189,-0.005321957205291103,2.0,12.729342496029318,-5.924073740359859e-05,7.536480873904633e-05,2.272979345076789,0.0002510246777039218,9.663009004478451e-05,0.0,-0.0007641246665618836,0.0043114496590152,2.747458908420818e-06,-1.956971330161979e-06,0.0036704039134842752,5.995261245243626e-06,-5.53200974478934e-06,0.0036704039134842752,5.995261245243626e-06,-5.53200974478934e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009180359617243593,1.0617347808266994e-06,5.605358170692315e-06,2.0507050709230453e-05,-0.017506381287064048,-0.00049168608889823,0.07594820797610345,8.478033979915709e-05,2.845472469926508e-05,2.1273822168905565,0.005409771000385821,-0.005363480118178201,-0.0368047740647247,-1.640612714754296e-05,1.5119486227427748e-05
0.06000000000000004,3.8819845258383915e-06,-0.00045978023695109277,0.16952975138665966,0.9165139591623053,0.400002703152648,1.0796842859304523e-05,-3.826152858052537e-06,0.05312621403553677,0.00011793629304198697,-0.00011830185643934477,6.820936570425699e-06,-0.015430375865212446,-0.0005189638352399453,0.09143473351377206,4.8134125276514704e-05,-6.678390830494457e-06,2.879118778505412,0.0064822712788501135,-0.00635540027396567,2.0,12.732052529424706,-5.840646536392491e-05,7.664174991720086e-05,2.2729199878417625,0.0004151220934426897,0.0001901670028366031,0.0,-0.000752908920453307,0.004657139408017631,2.2282189418228477e-06,-1.346951807896451e-06,0.00398304641355588,3.860751978633763e-06,-3.1994897129573696e-06,0.00398304641355588,3.860751978633763e-06,-3.1994897129573696e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011236536211418628,5.774417112976235e-07,6.6908681803110245e-06,9.306499651896758e-06,-0.021092975765207057,-0.0007138835969114475,0.0914347341313944,3.777619885355107e-05,2.866198631381155e-05,2.970553512019184,0.006530405404126628,-0.0063620786647961645,-0.037641427559621674,-1.702255858556979e-05,1.5334259661844383e-05
0.07000000000000005,3.929025784946351e-06,-0.0006274401731170667,0.16952380602646172,0.9163152089667079,0.4004577851433018,1.0974150193272826e-05,-3.739980172288051e-06,0.08635057583674403,0.00018677390455705697,-0.00018510935402835872,3.0857507431529812e-06,-0.018112164438379593,-0.0006684659512408994,0.10726398222167001,3.417528597989848e-05,9.498321680058558e-06,3.7773076050576453,0.007241110873008022,-0.0069570895971473486,2.0,12.733258597432382,-5.795590573334786e-05,7.822895381560194e-05,2.272839943689141,0.0006378913476155745,0.00032705661914971034,0.0,-0.0007470650291729739,0.005021520226027341,2.0084520875720046e-06,-1.0538930417305526e-06,0.0043114496590152,2.747458908420818e-06,-1.956971330161979e-06,0.0043114496590152,2.747458908420818e-06,-1.956971330161979e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013361700389514313,3.4091498581001796e-07,7.802369740255798e-06,4.210152002877342e-06,-0.024758209351912468,-0.0009160091851803064,0.10726398289002462,1.64510094211767e-05,2.905429089368668e-05,3.884571587279315,0.007275286158987921,-0.00694759127546729,-0.03863460682546601,-1.7416211749172898e-05,1.531078539964508e-05
0.08000000000000006,3.950560656858672e-06,-0.0008222506300997169,0.16951639534964189,0.9160841021237105,0.4009861814329513,1.1085986431303914e-05,-3.621618006464385e-06,0.12892424750183296,0.0002621018803303358,-0.00025670196454953065,1.448307892924556e-06,-0.020862309688699253,-0.0008138821868623404,0.12350019943363602,2.8479518115518496e-05,1.7017873887708033e-05,4.749579543700554,0.007803786440515147,-0.007337395593793961,2.0,12.733015685774005,-5.7706098396531624e-05,8.011446979206313e-05,2.2727404082844176,0.000930128736515551,0.0005167042193007358,0.0,-0.0007440061041083363,0.005406048315532043,1.92971403831282e-06,-9.078962951054156e-07,0.004657139408017631,2.2282189418228477e-06,-1.346951807896451e-06,0.004657139408017631,2.2282189418228477e-06,-1.346951807896451e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015564447951882,2.1597318127289823e-07,8.944054188328993e-06,1.9763498810075446e-06,-0.028516882267236386,-0.0011136804026218683,0.12350020013844447,7.097010398624797e-06,2.960127448664932e-05,4.8730797431341895,0.007832265958630666,-0.007320377719906253,-0.03978805907158244,-1.771353390291859e-05,1.5177725313552002e-05
0.09000000000000007,3.961068365048321e-06,-0.0010449505248945174,0.1695075104166856,0.9158196284538759,0.4015898504714335,1.1170427281720198e-05,-3.4868553849725988e-06,0.1816073123423349,0.00034255408386221195,-0.00033149947711157786,7.535074486273181e-07,-0.0236919405060872,-0.0009646033956857559,0.14020954728636859,2.652950941971747e-05,2.071650795868279e-05,5.799834499150426,0.008277799145574007,-0.007610620541380051,2.0,12.73175615869831,-5.755115127317745e-05,8.229988304220333e-05,2.2726211795998266,0.001304349378854916,0.000769958167999126,0.0,-0.0007422659362402115,0.005812266487892449,1.9153551730421948e-06,-8.265747879076527e-07,0.005021520226027341,2.0084520875720046e-06,-1.0538930417305526e-06,0.005021520226027341,2.0084520875720046e-06,-1.0538930417305526e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017853727256886144,1.3718100111004485e-07,1.0120377422191534e-05,1.0286435818075928e-06,-0.03238420421231354,-0.0013191942508712835,0.1402095480212687,3.09652233720466e-06,3.028729272727548e-05,5.940044046436794,0.008304328654993724,-0.007589904033421369,-0.041106182959222685,-1.7972800043591004e-05,1.4993399139549285e-05
0.10000000000000007,3.966977703444871e-06,-0.0012963918678605634,0.16949706399983794,0.915520618907176,0.4022710481978701,1.1244433857340043e-05,-3.342333213104445e-06,0.24520041101766235,0.00042753819400551075,-0.000408742068153787,4.719304674253869e-07,-0.02661255043407929,-0.0011270717569186405,0.157460454424689,2.6267326288525378e-05,2.280364994491983e-05,6.932285665232775,0.008715747012121106,-0.007832247478908249,2.0,12.729783685873803,-5.7435600301747325e-05,8.478891447441652e-05,2.27248104620258,0.0017750160176034082,0.0010993137816926164,0.0,-0.0007410874452198472,0.006241812179031976,1.9304335379037073e-06,-7.7217918609727e-07,0.005406048315532043,1.92971403831282e-06,-9.078962951054156e-07,0.005406048315532043,1.92971403831282e-06,-9.078962951054156e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020238873976797917,7.43389252976274e-08,1.1336033580000059e-05,6.446612480144533e-07,-0.036375883308910985,-0.0015410577662767126,0.1574604551879232,1.4303031169450588e-06,3.110586282590903e-05,7.089746119657464,0.008742014338409631,-0.007809443828963329,-0.04259404999234468,-1.822027080887813e-05,1.4783061063822834e-05
0.11000000000000008,3.971091693662532e-06,-0.0015775434965989933,0.1694849141824737,0.9151857379535228,0.403032337298443,1.1315497064547662e-05,-3.190575535706553e-06,0.3205479443733425,0.0005168307457312921,-0.00048805622274809764,3.698095875877506e-07,-0.029636013941225465,-0.0013059779612145993,0.17532372525726211,2.6789351084784915e-05,2.4254997748960043e-05,8.15147490587556,0.009142030416868395,-0.008027507479026572,2.0,12.727251341296114,-5.733149205419674e-05,8.758505496796656e-05,2.2723180846819564,0.00235880419141721,0.0015191477257811214,0.0,-0.0007400945553655676,0.006696421274294162,1.959637013027371e-06,-7.279787929437531e-07,0.005812266487892449,1.9153551730421948e-06,-8.265747879076527e-07,0.005812266487892449,1.9153551730421948e-06,-8.265747879076527e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022729629941660623,1.3567734636217373e-08,1.2595923941828193e-05,5.054848470820926e-07,-0.04050814823839528,-0.0017855315723705476,0.17532372604956967,7.686579740388095e-07,3.20556203988274e-05,8.326798631132823,0.00916881976795318,-0.008003252481277612,-0.044257427745793054,-1.8467858668765538e-05,1.4557109405312924e-05
0.12000000000000009,3.974631026236694e-06,-0.0018894949776735426,0.16947087669927496,0.9148134752206173,0.4038765967667831,1.1386987268876225e-05,-3.032300352652531e-06,0.40854145859958046,0.0006103774730941064,-0.0005692402864243164,3.465248743538291e-07,-0.03277460661350004,-0.0015052273366361988,0.19387268582009012,2.770948983363872e-05,2.549281048732136e-05,9.46229274666922,0.009567738968001272,-0.008207307497764769,2.0,12.724213650182996,-5.722468782781709e-05,9.069113773168709e-05,2.2721298143079642,0.0030749069111068814,0.0020459861481069057,0.0,-0.0007391008239781572,0.007177932688407758,1.996470390415584e-06,-6.866855171064623e-07,0.006241812179031976,1.9304335379037073e-06,-7.7217918609727e-07,0.006241812179031976,1.9304335379037073e-06,-7.7217918609727e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025336168015868588,-5.181250151782873e-08,1.3905143353078758e-05,4.738583134957832e-07,-0.0447977758262073,-0.002057881145088414,0.19387268664352336,5.396191682448221e-07,3.313797813625562e-05,9.65616543248931,0.00959544845783491,-0.008181814687277448,-0.04610280429557669,-1.8721244667626083e-05,1.4319451323478084e-05
0.1300000000000001,3.9781413020632e-06,-0.0022334607611781496,0.1694547295939181,0.9144021362055228,0.4048070320081054,1.1460521103274323e-05,-2.867441102071533e-06,0.5101232370276212,0.0007082012417378788,-0.0006521651495588068,3.5962749338179164e-07,-0.03604103532716186,-0.0017285249012870692,0.21318339516788157,2.8867065443154995e-05,2.6698330132325632e-05,10.869999536098957,0.00999798719958263,-0.00837608237230984,2.0,12.720668469293521,-5.710763258900964e-05,9.410917298537486e-05,2.271913253939012,0.003945383196015026,0.002698810611313424,0.0,-0.0007380097909760458,0.007688294268455876,2.03828479095305e-06,-6.451262125410902e-07,0.006696421274294162,1.959637013027371e-06,-7.279787929437531e-07,0.006696421274294162,1.959637013027371e-06,-7.279787929437531e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002806912461377926,-1.2544694386361312e-07,1.5268981251960274e-05,4.918823195785328e-07,-0.04926213226880768,-0.0023631370465425714,0.21318339602519087,5.012421959218338e-07,3.4355914869964866e-05,11.083182931266839,0.010026854265025784,-0.008349384042177513,-0.048137414442925096,-1.8983470162203252e-05,1.4071201936536894e-05
0.1400000000000001,3.981885849736959e-06,-0.0026107846760543407,0.16943621340799664,0.9139498318789256,0.40582718571839915,1.1536983625996769e-05,-2.6955866389237658e-06,0.6262901076038176,0.0008103613713796719,-0.0007367299503704969,3.9160502270389856e-07,-0.03944847565995661,-0.001979707208894423,0.23333490599391088,3.019787039678225e-05,2.7949906507012206e-05,12.3802474458476,0.010435301057165901,-0.008535421342678842,2.0,12.716581108518898,-5.6975750442556095e-05,9.784009964722017e-05,2.2716649218485463,0.00499555594836403,0.003499406713241305,0.0,-0.0007367658170244085,0.00822956977303186,2.0840807824588115e-06,-6.018840586617729e-07,0.007177932688407758,1.996470390415584e-06,-6.866855171064623e-07,0.007177932688407758,1.996470390415584e-06,-6.866855171064623e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003093963793948405,-2.0978911370954636e-07,1.669293149081712e-05,5.35672877676858e-07,-0.053919224243140815,-0.0027065282738815894,0.2333349068882414,5.526486351418754e-07,3.571339019139616e-05,12.61358235184151,0.010465498927562683,-0.008507471436171829,-0.0503692683142683,-1.925648894145914e-05,1.3812279697349905e-05
